
========================================================================
  SpongeBob (SHA3-512 chain, seed=00..3f)
========================================================================

  ── NIST SP 800-22 (1000000 bits) ──
  [PASS] dieharder::bit_distribution                       p = 0.785362  (width=4, pattern=13, tsamples=2000000, bsamples=64, df=14, χ²=9.6775)
  [PASS] dieharder::bit_distribution                       p = 0.030655  (width=4, pattern=14, tsamples=2000000, bsamples=64, df=14, χ²=25.4184)
  [PASS] dieharder::bit_distribution                       p = 0.874592  (width=4, pattern=15, tsamples=2000000, bsamples=64, df=14, χ²=8.2736)
  [PASS] dieharder::bit_distribution                       p = 0.902519  (width=5, pattern=0, tsamples=1600000, bsamples=64, df=10, χ²=4.8256)
  [PASS] dieharder::bit_distribution                       p = 0.627563  (width=5, pattern=1, tsamples=1600000, bsamples=64, df=10, χ²=8.0130)
  [PASS] dieharder::bit_distribution                       p = 0.709935  (width=5, pattern=2, tsamples=1600000, bsamples=64, df=10, χ²=7.1634)
  [FAIL] dieharder::bit_distribution                       p = 0.008458  (width=5, pattern=3, tsamples=1600000, bsamples=64, df=10, χ²=23.6931)
  [PASS] dieharder::bit_distribution                       p = 0.769683  (width=5, pattern=4, tsamples=1600000, bsamples=64, df=10, χ²=6.5218)
  [PASS] dieharder::bit_distribution                       p = 0.259458  (width=5, pattern=5, tsamples=1600000, bsamples=64, df=10, χ²=12.3955)
  [PASS] dieharder::bit_distribution                       p = 0.226985  (width=5, pattern=6, tsamples=1600000, bsamples=64, df=10, χ²=12.9411)
  [PASS] dieharder::bit_distribution                       p = 0.796423  (width=5, pattern=7, tsamples=1600000, bsamples=64, df=10, χ²=6.2203)
  [PASS] dieharder::bit_distribution                       p = 0.155672  (width=5, pattern=8, tsamples=1600000, bsamples=64, df=10, χ²=14.3963)
  [PASS] dieharder::bit_distribution                       p = 0.310633  (width=5, pattern=9, tsamples=1600000, bsamples=64, df=10, χ²=11.6293)
  [PASS] dieharder::bit_distribution                       p = 0.858201  (width=5, pattern=10, tsamples=1600000, bsamples=64, df=10, χ²=5.4628)
  [PASS] dieharder::bit_distribution                       p = 0.121612  (width=5, pattern=11, tsamples=1600000, bsamples=64, df=10, χ²=15.2967)
  [PASS] dieharder::bit_distribution                       p = 0.109958  (width=5, pattern=12, tsamples=1600000, bsamples=64, df=10, χ²=15.6546)
  [PASS] dieharder::bit_distribution                       p = 0.472946  (width=5, pattern=13, tsamples=1600000, bsamples=64, df=10, χ²=9.6365)
  [PASS] dieharder::bit_distribution                       p = 0.963412  (width=5, pattern=14, tsamples=1600000, bsamples=64, df=10, χ²=3.6050)
  [PASS] dieharder::bit_distribution                       p = 0.523357  (width=5, pattern=15, tsamples=1600000, bsamples=64, df=10, χ²=9.0924)
  [PASS] dieharder::bit_distribution                       p = 0.967078  (width=5, pattern=16, tsamples=1600000, bsamples=64, df=10, χ²=3.5006)
  [PASS] dieharder::bit_distribution                       p = 0.837162  (width=5, pattern=17, tsamples=1600000, bsamples=64, df=10, χ²=5.7332)
  [PASS] dieharder::bit_distribution                       p = 0.140007  (width=5, pattern=18, tsamples=1600000, bsamples=64, df=10, χ²=14.7874)
  [PASS] dieharder::bit_distribution                       p = 0.236937  (width=5, pattern=19, tsamples=1600000, bsamples=64, df=10, χ²=12.7679)
  [PASS] dieharder::bit_distribution                       p = 0.544019  (width=5, pattern=20, tsamples=1600000, bsamples=64, df=10, χ²=8.8749)
  [PASS] dieharder::bit_distribution                       p = 0.349084  (width=5, pattern=21, tsamples=1600000, bsamples=64, df=10, χ²=11.1091)
  [PASS] dieharder::bit_distribution                       p = 0.292213  (width=5, pattern=22, tsamples=1600000, bsamples=64, df=10, χ²=11.8940)
  [PASS] dieharder::bit_distribution                       p = 0.729732  (width=5, pattern=23, tsamples=1600000, bsamples=64, df=10, χ²=6.9545)
  [PASS] dieharder::bit_distribution                       p = 0.062525  (width=5, pattern=24, tsamples=1600000, bsamples=64, df=10, χ²=17.5774)
  [PASS] dieharder::bit_distribution                       p = 0.819767  (width=5, pattern=25, tsamples=1600000, bsamples=64, df=10, χ²=5.9462)
  [PASS] dieharder::bit_distribution                       p = 0.351775  (width=5, pattern=26, tsamples=1600000, bsamples=64, df=10, χ²=11.0741)
  [PASS] dieharder::bit_distribution                       p = 0.760676  (width=5, pattern=27, tsamples=1600000, bsamples=64, df=10, χ²=6.6210)
  [PASS] dieharder::bit_distribution                       p = 0.913404  (width=5, pattern=28, tsamples=1600000, bsamples=64, df=10, χ²=4.6482)
  [PASS] dieharder::bit_distribution                       p = 0.672780  (width=5, pattern=29, tsamples=1600000, bsamples=64, df=10, χ²=7.5492)
  [PASS] dieharder::bit_distribution                       p = 0.498763  (width=5, pattern=30, tsamples=1600000, bsamples=64, df=10, χ²=9.3551)
  [PASS] dieharder::bit_distribution                       p = 0.672746  (width=5, pattern=31, tsamples=1600000, bsamples=64, df=10, χ²=7.5495)
  [PASS] dieharder::bit_distribution                       p = 0.568060  (width=6, pattern=0, tsamples=1333333, bsamples=64, df=7, χ²=5.7598)
  [PASS] dieharder::bit_distribution                       p = 0.501117  (width=6, pattern=1, tsamples=1333333, bsamples=64, df=7, χ²=6.3359)
  [PASS] dieharder::bit_distribution                       p = 0.719007  (width=6, pattern=2, tsamples=1333333, bsamples=64, df=7, χ²=4.5142)
  [PASS] dieharder::bit_distribution                       p = 0.206406  (width=6, pattern=3, tsamples=1333333, bsamples=64, df=7, χ²=9.6970)
  [PASS] dieharder::bit_distribution                       p = 0.906655  (width=6, pattern=4, tsamples=1333333, bsamples=64, df=7, χ²=2.7556)
  [PASS] dieharder::bit_distribution                       p = 0.867673  (width=6, pattern=5, tsamples=1333333, bsamples=64, df=7, χ²=3.1820)
  [PASS] dieharder::bit_distribution                       p = 0.328582  (width=6, pattern=6, tsamples=1333333, bsamples=64, df=7, χ²=8.0457)
  [PASS] dieharder::bit_distribution                       p = 0.176092  (width=6, pattern=7, tsamples=1333333, bsamples=64, df=7, χ²=10.2266)
  [PASS] dieharder::bit_distribution                       p = 0.363055  (width=6, pattern=8, tsamples=1333333, bsamples=64, df=7, χ²=7.6650)
  [PASS] dieharder::bit_distribution                       p = 0.893675  (width=6, pattern=9, tsamples=1333333, bsamples=64, df=7, χ²=2.9047)
  [PASS] dieharder::bit_distribution                       p = 0.215129  (width=6, pattern=10, tsamples=1333333, bsamples=64, df=7, χ²=9.5565)
  [PASS] dieharder::bit_distribution                       p = 0.647372  (width=6, pattern=11, tsamples=1333333, bsamples=64, df=7, χ²=5.1032)
  [PASS] dieharder::bit_distribution                       p = 0.796378  (width=6, pattern=12, tsamples=1333333, bsamples=64, df=7, χ²=3.8545)
  [PASS] dieharder::bit_distribution                       p = 0.594105  (width=6, pattern=13, tsamples=1333333, bsamples=64, df=7, χ²=5.5421)
  [PASS] dieharder::bit_distribution                       p = 0.354691  (width=6, pattern=14, tsamples=1333333, bsamples=64, df=7, χ²=7.7550)
  [PASS] dieharder::bit_distribution                       p = 0.352877  (width=6, pattern=15, tsamples=1333333, bsamples=64, df=7, χ²=7.7747)
  [PASS] dieharder::bit_distribution                       p = 0.134172  (width=6, pattern=16, tsamples=1333333, bsamples=64, df=7, χ²=11.1034)
  [PASS] dieharder::bit_distribution                       p = 0.717326  (width=6, pattern=17, tsamples=1333333, bsamples=64, df=7, χ²=4.5281)
  [PASS] dieharder::bit_distribution                       p = 0.125579  (width=6, pattern=18, tsamples=1333333, bsamples=64, df=7, χ²=11.3119)
  [PASS] dieharder::bit_distribution                       p = 0.584148  (width=6, pattern=19, tsamples=1333333, bsamples=64, df=7, χ²=5.6250)
  [PASS] dieharder::bit_distribution                       p = 0.541306  (width=6, pattern=20, tsamples=1333333, bsamples=64, df=7, χ²=5.9867)
  [PASS] dieharder::bit_distribution                       p = 0.713801  (width=6, pattern=21, tsamples=1333333, bsamples=64, df=7, χ²=4.5573)
  [PASS] dieharder::bit_distribution                       p = 0.996712  (width=6, pattern=22, tsamples=1333333, bsamples=64, df=7, χ²=0.8659)
  [PASS] dieharder::bit_distribution                       p = 0.296455  (width=6, pattern=23, tsamples=1333333, bsamples=64, df=7, χ²=8.4269)
  [PASS] dieharder::bit_distribution                       p = 0.737204  (width=6, pattern=24, tsamples=1333333, bsamples=64, df=7, χ²=4.3625)
  [PASS] dieharder::bit_distribution                       p = 0.488977  (width=6, pattern=25, tsamples=1333333, bsamples=64, df=7, χ²=6.4439)
  [PASS] dieharder::bit_distribution                       p = 0.219539  (width=6, pattern=26, tsamples=1333333, bsamples=64, df=7, χ²=9.4872)
  [PASS] dieharder::bit_distribution                       p = 0.996489  (width=6, pattern=27, tsamples=1333333, bsamples=64, df=7, χ²=0.8840)
  [PASS] dieharder::bit_distribution                       p = 0.271839  (width=6, pattern=28, tsamples=1333333, bsamples=64, df=7, χ²=8.7404)
  [PASS] dieharder::bit_distribution                       p = 0.880113  (width=6, pattern=29, tsamples=1333333, bsamples=64, df=7, χ²=3.0524)
  [PASS] dieharder::bit_distribution                       p = 0.771292  (width=6, pattern=30, tsamples=1333333, bsamples=64, df=7, χ²=4.0733)
  [PASS] dieharder::bit_distribution                       p = 0.577073  (width=6, pattern=31, tsamples=1333333, bsamples=64, df=7, χ²=5.6842)
  [PASS] dieharder::bit_distribution                       p = 0.665923  (width=6, pattern=32, tsamples=1333333, bsamples=64, df=7, χ²=4.9512)
  [PASS] dieharder::bit_distribution                       p = 0.846606  (width=6, pattern=33, tsamples=1333333, bsamples=64, df=7, χ²=3.3913)
  [PASS] dieharder::bit_distribution                       p = 0.083037  (width=6, pattern=34, tsamples=1333333, bsamples=64, df=7, χ²=12.5797)
  [PASS] dieharder::bit_distribution                       p = 0.554833  (width=6, pattern=35, tsamples=1333333, bsamples=64, df=7, χ²=5.8715)
  [PASS] dieharder::bit_distribution                       p = 0.710304  (width=6, pattern=36, tsamples=1333333, bsamples=64, df=7, χ²=4.5863)
  [PASS] dieharder::bit_distribution                       p = 0.621697  (width=6, pattern=37, tsamples=1333333, bsamples=64, df=7, χ²=5.3141)
  [PASS] dieharder::bit_distribution                       p = 0.372404  (width=6, pattern=38, tsamples=1333333, bsamples=64, df=7, χ²=7.5661)
  [PASS] dieharder::bit_distribution                       p = 0.865462  (width=6, pattern=39, tsamples=1333333, bsamples=64, df=7, χ²=3.2045)
  [PASS] dieharder::bit_distribution                       p = 0.973884  (width=6, pattern=40, tsamples=1333333, bsamples=64, df=7, χ²=1.7158)
  [PASS] dieharder::bit_distribution                       p = 0.555487  (width=6, pattern=41, tsamples=1333333, bsamples=64, df=7, χ²=5.8659)
  [PASS] dieharder::bit_distribution                       p = 0.059445  (width=6, pattern=42, tsamples=1333333, bsamples=64, df=7, χ²=13.5668)
  [PASS] dieharder::bit_distribution                       p = 0.715997  (width=6, pattern=43, tsamples=1333333, bsamples=64, df=7, χ²=4.5392)
  [PASS] dieharder::bit_distribution                       p = 0.188212  (width=6, pattern=44, tsamples=1333333, bsamples=64, df=7, χ²=10.0064)
  [PASS] dieharder::bit_distribution                       p = 0.581669  (width=6, pattern=45, tsamples=1333333, bsamples=64, df=7, χ²=5.6457)
  [PASS] dieharder::bit_distribution                       p = 0.903965  (width=6, pattern=46, tsamples=1333333, bsamples=64, df=7, χ²=2.7872)
  [PASS] dieharder::bit_distribution                       p = 0.497129  (width=6, pattern=47, tsamples=1333333, bsamples=64, df=7, χ²=6.3713)
  [PASS] dieharder::bit_distribution                       p = 0.319374  (width=6, pattern=48, tsamples=1333333, bsamples=64, df=7, χ²=8.1521)
  [PASS] dieharder::bit_distribution                       p = 0.920943  (width=6, pattern=49, tsamples=1333333, bsamples=64, df=7, χ²=2.5801)
  [PASS] dieharder::bit_distribution                       p = 0.045406  (width=6, pattern=50, tsamples=1333333, bsamples=64, df=7, χ²=14.3430)
  [PASS] dieharder::bit_distribution                       p = 0.456641  (width=6, pattern=51, tsamples=1333333, bsamples=64, df=7, χ²=6.7382)
  [PASS] dieharder::bit_distribution                       p = 0.275630  (width=6, pattern=52, tsamples=1333333, bsamples=64, df=7, χ²=8.6907)
  [PASS] dieharder::bit_distribution                       p = 0.399583  (width=6, pattern=53, tsamples=1333333, bsamples=64, df=7, χ²=7.2874)
  [PASS] dieharder::bit_distribution                       p = 0.853543  (width=6, pattern=54, tsamples=1333333, bsamples=64, df=7, χ²=3.3236)
  [PASS] dieharder::bit_distribution                       p = 0.561192  (width=6, pattern=55, tsamples=1333333, bsamples=64, df=7, χ²=5.8177)
  [PASS] dieharder::bit_distribution                       p = 0.770218  (width=6, pattern=56, tsamples=1333333, bsamples=64, df=7, χ²=4.0826)
  [PASS] dieharder::bit_distribution                       p = 0.532326  (width=6, pattern=57, tsamples=1333333, bsamples=64, df=7, χ²=6.0637)
  [PASS] dieharder::bit_distribution                       p = 0.524121  (width=6, pattern=58, tsamples=1333333, bsamples=64, df=7, χ²=6.1346)
  [PASS] dieharder::bit_distribution                       p = 0.084420  (width=6, pattern=59, tsamples=1333333, bsamples=64, df=7, χ²=12.5301)
  [PASS] dieharder::bit_distribution                       p = 0.285820  (width=6, pattern=60, tsamples=1333333, bsamples=64, df=7, χ²=8.5598)
  [PASS] dieharder::bit_distribution                       p = 0.792539  (width=6, pattern=61, tsamples=1333333, bsamples=64, df=7, χ²=3.8884)
  [PASS] dieharder::bit_distribution                       p = 0.931354  (width=6, pattern=62, tsamples=1333333, bsamples=64, df=7, χ²=2.4426)
  [PASS] dieharder::bit_distribution                       p = 0.134052  (width=6, pattern=63, tsamples=1333333, bsamples=64, df=7, χ²=11.1062)
  [PASS] dieharder::bit_distribution                       p = 0.580374  (width=7, pattern=0, tsamples=1142857, bsamples=64, df=5, χ²=3.7877)
  [PASS] dieharder::bit_distribution                       p = 0.378473  (width=7, pattern=1, tsamples=1142857, bsamples=64, df=5, χ²=5.3166)
  [PASS] dieharder::bit_distribution                       p = 0.846036  (width=7, pattern=2, tsamples=1142857, bsamples=64, df=5, χ²=2.0224)
  [PASS] dieharder::bit_distribution                       p = 0.671148  (width=7, pattern=3, tsamples=1142857, bsamples=64, df=5, χ²=3.1872)
  [PASS] dieharder::bit_distribution                       p = 0.877706  (width=7, pattern=4, tsamples=1142857, bsamples=64, df=5, χ²=1.7874)
  [PASS] dieharder::bit_distribution                       p = 0.883278  (width=7, pattern=5, tsamples=1142857, bsamples=64, df=5, χ²=1.7443)
  [PASS] dieharder::bit_distribution                       p = 0.087902  (width=7, pattern=6, tsamples=1142857, bsamples=64, df=5, χ²=9.5845)
  [PASS] dieharder::bit_distribution                       p = 0.901385  (width=7, pattern=7, tsamples=1142857, bsamples=64, df=5, χ²=1.5989)
  [PASS] dieharder::bit_distribution                       p = 0.332090  (width=7, pattern=8, tsamples=1142857, bsamples=64, df=5, χ²=5.7425)
  [PASS] dieharder::bit_distribution                       p = 0.395102  (width=7, pattern=9, tsamples=1142857, bsamples=64, df=5, χ²=5.1733)
  [PASS] dieharder::bit_distribution                       p = 0.425815  (width=7, pattern=10, tsamples=1142857, bsamples=64, df=5, χ²=4.9192)
  [PASS] dieharder::bit_distribution                       p = 0.844291  (width=7, pattern=11, tsamples=1142857, bsamples=64, df=5, χ²=2.0349)
  [PASS] dieharder::bit_distribution                       p = 0.525889  (width=7, pattern=12, tsamples=1142857, bsamples=64, df=5, χ²=4.1652)
  [PASS] dieharder::bit_distribution                       p = 0.966804  (width=7, pattern=13, tsamples=1142857, bsamples=64, df=5, χ²=0.9460)
  [PASS] dieharder::bit_distribution                       p = 0.871535  (width=7, pattern=14, tsamples=1142857, bsamples=64, df=5, χ²=1.8345)
  [PASS] dieharder::bit_distribution                       p = 0.604947  (width=7, pattern=15, tsamples=1142857, bsamples=64, df=5, χ²=3.6224)
  [PASS] dieharder::bit_distribution                       p = 0.416029  (width=7, pattern=16, tsamples=1142857, bsamples=64, df=5, χ²=4.9988)
  [PASS] dieharder::bit_distribution                       p = 0.683831  (width=7, pattern=17, tsamples=1142857, bsamples=64, df=5, χ²=3.1048)
  [PASS] dieharder::bit_distribution                       p = 0.847370  (width=7, pattern=18, tsamples=1142857, bsamples=64, df=5, χ²=2.0128)
  [PASS] dieharder::bit_distribution                       p = 0.647491  (width=7, pattern=19, tsamples=1142857, bsamples=64, df=5, χ²=3.3415)
  [PASS] dieharder::bit_distribution                       p = 0.829895  (width=7, pattern=20, tsamples=1142857, bsamples=64, df=5, χ²=2.1369)
  [PASS] dieharder::bit_distribution                       p = 0.147185  (width=7, pattern=21, tsamples=1142857, bsamples=64, df=5, χ²=8.1686)
  [PASS] dieharder::bit_distribution                       p = 0.166833  (width=7, pattern=22, tsamples=1142857, bsamples=64, df=5, χ²=7.8133)
  [PASS] dieharder::bit_distribution                       p = 0.594042  (width=7, pattern=23, tsamples=1142857, bsamples=64, df=5, χ²=3.6954)
  [PASS] dieharder::bit_distribution                       p = 0.516382  (width=7, pattern=24, tsamples=1142857, bsamples=64, df=5, χ²=4.2330)
  [PASS] dieharder::bit_distribution                       p = 0.800277  (width=7, pattern=25, tsamples=1142857, bsamples=64, df=5, χ²=2.3407)
  [PASS] dieharder::bit_distribution                       p = 0.948235  (width=7, pattern=26, tsamples=1142857, bsamples=64, df=5, χ²=1.1645)
  [PASS] dieharder::bit_distribution                       p = 0.251624  (width=7, pattern=27, tsamples=1142857, bsamples=64, df=5, χ²=6.6061)
  [PASS] dieharder::bit_distribution                       p = 0.057129  (width=7, pattern=28, tsamples=1142857, bsamples=64, df=5, χ²=10.7243)
  [PASS] dieharder::bit_distribution                       p = 0.387619  (width=7, pattern=29, tsamples=1142857, bsamples=64, df=5, χ²=5.2372)
  [PASS] dieharder::bit_distribution                       p = 0.570404  (width=7, pattern=30, tsamples=1142857, bsamples=64, df=5, χ²=3.8555)
  [PASS] dieharder::bit_distribution                       p = 0.193244  (width=7, pattern=31, tsamples=1142857, bsamples=64, df=5, χ²=7.3895)
  [PASS] dieharder::bit_distribution                       p = 0.213428  (width=7, pattern=32, tsamples=1142857, bsamples=64, df=5, χ²=7.0984)
  [PASS] dieharder::bit_distribution                       p = 0.774506  (width=7, pattern=33, tsamples=1142857, bsamples=64, df=5, χ²=2.5132)
  [PASS] dieharder::bit_distribution                       p = 0.229245  (width=7, pattern=34, tsamples=1142857, bsamples=64, df=5, χ²=6.8862)
  [PASS] dieharder::bit_distribution                       p = 0.681366  (width=7, pattern=35, tsamples=1142857, bsamples=64, df=5, χ²=3.1208)
  [PASS] dieharder::bit_distribution                       p = 0.222308  (width=7, pattern=36, tsamples=1142857, bsamples=64, df=5, χ²=6.9776)
  [PASS] dieharder::bit_distribution                       p = 0.101522  (width=7, pattern=37, tsamples=1142857, bsamples=64, df=5, χ²=9.1953)
  [PASS] dieharder::bit_distribution                       p = 0.860104  (width=7, pattern=38, tsamples=1142857, bsamples=64, df=5, χ²=1.9200)
  [PASS] dieharder::bit_distribution                       p = 0.513019  (width=7, pattern=39, tsamples=1142857, bsamples=64, df=5, χ²=4.2571)
  [PASS] dieharder::bit_distribution                       p = 0.242554  (width=7, pattern=40, tsamples=1142857, bsamples=64, df=5, χ²=6.7170)
  [PASS] dieharder::bit_distribution                       p = 0.171244  (width=7, pattern=41, tsamples=1142857, bsamples=64, df=5, χ²=7.7386)
  [PASS] dieharder::bit_distribution                       p = 0.506160  (width=7, pattern=42, tsamples=1142857, bsamples=64, df=5, χ²=4.3067)
  [PASS] dieharder::bit_distribution                       p = 0.375426  (width=7, pattern=43, tsamples=1142857, bsamples=64, df=5, χ²=5.3434)
  [PASS] dieharder::bit_distribution                       p = 0.489353  (width=7, pattern=44, tsamples=1142857, bsamples=64, df=5, χ²=4.4296)
  [PASS] dieharder::bit_distribution                       p = 0.123590  (width=7, pattern=45, tsamples=1142857, bsamples=64, df=5, χ²=8.6562)
  [PASS] dieharder::bit_distribution                       p = 0.652972  (width=7, pattern=46, tsamples=1142857, bsamples=64, df=5, χ²=3.3057)
  [PASS] dieharder::bit_distribution                       p = 0.141638  (width=7, pattern=47, tsamples=1142857, bsamples=64, df=5, χ²=8.2766)
  [PASS] dieharder::bit_distribution                       p = 0.169631  (width=7, pattern=48, tsamples=1142857, bsamples=64, df=5, χ²=7.7657)
  [PASS] dieharder::bit_distribution                       p = 0.684009  (width=7, pattern=49, tsamples=1142857, bsamples=64, df=5, χ²=3.1037)
  [PASS] dieharder::bit_distribution                       p = 0.246962  (width=7, pattern=50, tsamples=1142857, bsamples=64, df=5, χ²=6.6627)
  [PASS] dieharder::bit_distribution                       p = 0.255658  (width=7, pattern=51, tsamples=1142857, bsamples=64, df=5, χ²=6.5578)
  [PASS] dieharder::bit_distribution                       p = 0.816916  (width=7, pattern=52, tsamples=1142857, bsamples=64, df=5, χ²=2.2271)
  [PASS] dieharder::bit_distribution                       p = 0.248252  (width=7, pattern=53, tsamples=1142857, bsamples=64, df=5, χ²=6.6469)
  [PASS] dieharder::bit_distribution                       p = 0.302454  (width=7, pattern=54, tsamples=1142857, bsamples=64, df=5, χ²=6.0389)
  [PASS] dieharder::bit_distribution                       p = 0.069219  (width=7, pattern=55, tsamples=1142857, bsamples=64, df=5, χ²=10.2207)
  [PASS] dieharder::bit_distribution                       p = 0.506587  (width=7, pattern=56, tsamples=1142857, bsamples=64, df=5, χ²=4.3036)
  [PASS] dieharder::bit_distribution                       p = 0.473580  (width=7, pattern=57, tsamples=1142857, bsamples=64, df=5, χ²=4.5473)
  [PASS] dieharder::bit_distribution                       p = 0.714249  (width=7, pattern=58, tsamples=1142857, bsamples=64, df=5, χ²=2.9075)
  [PASS] dieharder::bit_distribution                       p = 0.817249  (width=7, pattern=59, tsamples=1142857, bsamples=64, df=5, χ²=2.2248)
  [PASS] dieharder::bit_distribution                       p = 0.227738  (width=7, pattern=60, tsamples=1142857, bsamples=64, df=5, χ²=6.9058)
  [PASS] dieharder::bit_distribution                       p = 0.616683  (width=7, pattern=61, tsamples=1142857, bsamples=64, df=5, χ²=3.5444)
  [PASS] dieharder::bit_distribution                       p = 0.076229  (width=7, pattern=62, tsamples=1142857, bsamples=64, df=5, χ²=9.9652)
  [PASS] dieharder::bit_distribution                       p = 0.177617  (width=7, pattern=63, tsamples=1142857, bsamples=64, df=5, χ²=7.6336)
  [PASS] dieharder::bit_distribution                       p = 0.602119  (width=7, pattern=64, tsamples=1142857, bsamples=64, df=5, χ²=3.6413)
  [PASS] dieharder::bit_distribution                       p = 0.882806  (width=7, pattern=65, tsamples=1142857, bsamples=64, df=5, χ²=1.7479)
  [FAIL] dieharder::bit_distribution                       p = 0.003421  (width=7, pattern=66, tsamples=1142857, bsamples=64, df=5, χ²=17.6485)
  [PASS] dieharder::bit_distribution                       p = 0.047628  (width=7, pattern=67, tsamples=1142857, bsamples=64, df=5, χ²=11.1961)
  [PASS] dieharder::bit_distribution                       p = 0.400056  (width=7, pattern=68, tsamples=1142857, bsamples=64, df=5, χ²=5.1314)
  [PASS] dieharder::bit_distribution                       p = 0.258810  (width=7, pattern=69, tsamples=1142857, bsamples=64, df=5, χ²=6.5205)
  [PASS] dieharder::bit_distribution                       p = 0.346118  (width=7, pattern=70, tsamples=1142857, bsamples=64, df=5, χ²=5.6092)
  [PASS] dieharder::bit_distribution                       p = 0.789521  (width=7, pattern=71, tsamples=1142857, bsamples=64, df=5, χ²=2.4131)
  [PASS] dieharder::bit_distribution                       p = 0.357116  (width=7, pattern=72, tsamples=1142857, bsamples=64, df=5, χ²=5.5076)
  [PASS] dieharder::bit_distribution                       p = 0.785597  (width=7, pattern=73, tsamples=1142857, bsamples=64, df=5, χ²=2.4394)
  [PASS] dieharder::bit_distribution                       p = 0.256733  (width=7, pattern=74, tsamples=1142857, bsamples=64, df=5, χ²=6.5450)
  [PASS] dieharder::bit_distribution                       p = 0.355672  (width=7, pattern=75, tsamples=1142857, bsamples=64, df=5, χ²=5.5208)
  [PASS] dieharder::bit_distribution                       p = 0.520843  (width=7, pattern=76, tsamples=1142857, bsamples=64, df=5, χ²=4.2011)
  [PASS] dieharder::bit_distribution                       p = 0.355301  (width=7, pattern=77, tsamples=1142857, bsamples=64, df=5, χ²=5.5242)
  [PASS] dieharder::bit_distribution                       p = 0.759268  (width=7, pattern=78, tsamples=1142857, bsamples=64, df=5, χ²=2.6138)
  [PASS] dieharder::bit_distribution                       p = 0.048626  (width=7, pattern=79, tsamples=1142857, bsamples=64, df=5, χ²=11.1426)
  [PASS] dieharder::bit_distribution                       p = 0.527969  (width=7, pattern=80, tsamples=1142857, bsamples=64, df=5, χ²=4.1504)
  [PASS] dieharder::bit_distribution                       p = 0.827965  (width=7, pattern=81, tsamples=1142857, bsamples=64, df=5, χ²=2.1504)
  [PASS] dieharder::bit_distribution                       p = 0.255080  (width=7, pattern=82, tsamples=1142857, bsamples=64, df=5, χ²=6.5647)
  [PASS] dieharder::bit_distribution                       p = 0.795189  (width=7, pattern=83, tsamples=1142857, bsamples=64, df=5, χ²=2.3750)
  [PASS] dieharder::bit_distribution                       p = 0.275477  (width=7, pattern=84, tsamples=1142857, bsamples=64, df=5, χ²=6.3294)
  [PASS] dieharder::bit_distribution                       p = 0.689119  (width=7, pattern=85, tsamples=1142857, bsamples=64, df=5, χ²=3.0705)
  [PASS] dieharder::bit_distribution                       p = 0.858704  (width=7, pattern=86, tsamples=1142857, bsamples=64, df=5, χ²=1.9303)
  [PASS] dieharder::bit_distribution                       p = 0.253482  (width=7, pattern=87, tsamples=1142857, bsamples=64, df=5, χ²=6.5838)
  [PASS] dieharder::bit_distribution                       p = 0.014231  (width=7, pattern=88, tsamples=1142857, bsamples=64, df=5, χ²=14.2269)
  [PASS] dieharder::bit_distribution                       p = 0.593100  (width=7, pattern=89, tsamples=1142857, bsamples=64, df=5, χ²=3.7018)
  [PASS] dieharder::bit_distribution                       p = 0.721461  (width=7, pattern=90, tsamples=1142857, bsamples=64, df=5, χ²=2.8606)
  [PASS] dieharder::bit_distribution                       p = 0.485130  (width=7, pattern=91, tsamples=1142857, bsamples=64, df=5, χ²=4.4609)
  [PASS] dieharder::bit_distribution                       p = 0.197244  (width=7, pattern=92, tsamples=1142857, bsamples=64, df=5, χ²=7.3298)
  [PASS] dieharder::bit_distribution                       p = 0.512433  (width=7, pattern=93, tsamples=1142857, bsamples=64, df=5, χ²=4.2614)
  [PASS] dieharder::bit_distribution                       p = 0.386424  (width=7, pattern=94, tsamples=1142857, bsamples=64, df=5, χ²=5.2475)
  [PASS] dieharder::bit_distribution                       p = 0.047506  (width=7, pattern=95, tsamples=1142857, bsamples=64, df=5, χ²=11.2027)
  [PASS] dieharder::bit_distribution                       p = 0.437249  (width=7, pattern=96, tsamples=1142857, bsamples=64, df=5, χ²=4.8278)
  [PASS] dieharder::bit_distribution                       p = 0.351716  (width=7, pattern=97, tsamples=1142857, bsamples=64, df=5, χ²=5.5572)
  [PASS] dieharder::bit_distribution                       p = 0.358208  (width=7, pattern=98, tsamples=1142857, bsamples=64, df=5, χ²=5.4976)
  [PASS] dieharder::bit_distribution                       p = 0.340806  (width=7, pattern=99, tsamples=1142857, bsamples=64, df=5, χ²=5.6592)
  [PASS] dieharder::bit_distribution                       p = 0.067291  (width=7, pattern=100, tsamples=1142857, bsamples=64, df=5, χ²=10.2952)
  [PASS] dieharder::bit_distribution                       p = 0.209110  (width=7, pattern=101, tsamples=1142857, bsamples=64, df=5, χ²=7.1586)
  [PASS] dieharder::bit_distribution                       p = 0.309189  (width=7, pattern=102, tsamples=1142857, bsamples=64, df=5, χ²=5.9696)
  [PASS] dieharder::bit_distribution                       p = 0.206404  (width=7, pattern=103, tsamples=1142857, bsamples=64, df=5, χ²=7.1969)
  [PASS] dieharder::bit_distribution                       p = 0.923983  (width=7, pattern=104, tsamples=1142857, bsamples=64, df=5, χ²=1.4030)
